LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,PCT_CITY11,PCT_CITY12,PCT_CITY13,PCT_SUB21,PCT_SUB22,PCT_SUB23,PCT_TOWN31,PCT_TOWN32,PCT_TOWN33,PCT_RURAL41,PCT_RURAL42,PCT_RURAL43
406740,Sanders Unified District (4156),4,I-40 Hwy 191,Sanders,AZ,86512,4,4001,Apache County,35.199243,-109.31363200000001,N,N,0,N,N,402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
406780,Quartzsite Elementary District (4511),4,49241 Ehrenberg-Parker Hwy,Ehrenberg,AZ,85334,4,4012,La Paz County,33.613835,-114.50920300000001,N,N,0,N,N,409,04030,04030,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
406810,Queen Creek Unified District (4245),4,20217 E CHANDLER HEIGHTS RD,QUEEN CREEK,AZ,85142,4,4013,Maricopa County,33.233678000000005,-111.64696300000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04015,04015,2024-2025,21,28.38,0.0,0.0,45.32,0.0,0.0,0.0,0.0,0.0,26.29,0.0,0.0
406850,Ray Unified District (4438),4,Hwy 177,Kearny,AZ,85137,4,4021,Pinal County,33.06486,-110.912203,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",402,04007,04007,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
406870,Red Mesa Unified District (4159),4,Hwy 160 - 22 miles W of 4 Corn,Teec Nos Pos,AZ,86514,4,4001,Apache County,36.961986,-109.38159800000001,N,N,0,N,N,402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
406900,Red Rock Elementary District (4447),4,20854 East Homestead Drive,Red Rock,AZ,85145,4,4021,Pinal County,32.5689,-111.34530000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",406,04016,04016,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
406930,Redington Elementary District (4417),4,130 W CONGRESS ST FL 4,TUCSON,AZ,85701,4,4019,Pima County,32.22207,-110.973624,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04020,04020,2024-2025,11,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
406960,San Carlos Unified District (4210),4,San Carlos Ave,San Carlos,AZ,85550,4,4007,Gila County,33.355284000000005,-110.452218,37740,"Payson, AZ",2,429,"Phoenix-Mesa, AZ",402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
407020,Riverside Elementary District (4257),4,1414 S 51st Ave,Phoenix,AZ,85043,4,4013,Maricopa County,33.434200000000004,-112.1697,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04022,04022,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407080,Roosevelt Elementary District (4279),4,6000 S 7TH ST,PHOENIX,AZ,85042,4,4013,Maricopa County,33.391668,-112.06556300000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407130,Round Valley Unified District (4155),4,940 E MARICOPA DR UNIT B,SPRINGERVILLE,AZ,85938,4,4001,Apache County,34.124765000000004,-109.275323,N,N,0,N,N,402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
407170,Saddle Mountain Unified School District (4254),4,38201 W INDIAN SCHOOL RD,TONOPAH,AZ,85354,4,4013,Maricopa County,33.492036,-112.87243000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",409,04025,04025,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
407200,Sacaton Elementary District (4449),4,92 Skill Center Rd,Sacaton,AZ,85147,4,4021,Pinal County,33.081692000000004,-111.761762,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",402,04016,04016,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
407240,Safford Unified District (4218),4,734 W 11TH ST,SAFFORD,AZ,85546,4,4009,Graham County,32.828101000000004,-109.715383,40940,"Safford, AZ",2,N,N,406,04019,04019,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
407300,Sahuarita Unified District (4411),4,350 W SAHUARITA RD,SAHUARITA,AZ,85629,4,4019,Pima County,31.958448,-110.97658100000001,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04021,04021,2024-2025,31,0.0,0.0,0.0,0.0,0.0,0.0,57.74,0.0,0.0,40.6,1.66,0.0
407380,San Fernando Elementary District (4414),4,1 Schoolhouse Dr,Sasabe,AZ,85633,4,4019,Pima County,31.490165,-111.54090400000001,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04021,04021,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
407430,San Simon Unified District (4172),4,I-10 Business Loop,San Simon,AZ,85632,4,4003,Cochise County,32.266465000000004,-109.223201,43420,"Sierra Vista-Douglas, AZ",1,N,N,406,04019,04019,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
407500,Santa Cruz Elementary District (4459),4,7 DUQUESNE RD,NOGALES,AZ,85621,4,4023,Santa Cruz County,31.387900000000002,-110.87190000000001,35700,"Nogales, AZ",2,536,"Tucson-Nogales, AZ",407,04021,04021,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
407520,Santa Cruz Valley Unified District (4458),4,1374 W FRONTAGE RD,RIO RICO,AZ,85648,4,4023,Santa Cruz County,31.504595000000002,-111.01439,35700,"Nogales, AZ",2,536,"Tucson-Nogales, AZ",407,04021,04021,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
407530,Santa Cruz Valley Union High School District (4454),4,900 N MAIN ST,ELOY,AZ,85131,4,4021,Pinal County,32.759260000000005,-111.55559600000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",406,04016,04016,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
407570,Scottsdale Unified District (4240),4,7575 E MAIN ST,SCOTTSDALE,AZ,85251,4,4013,Maricopa County,33.517681,-111.89656000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,12,19.55,74.17,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407630,Seligman Unified District (4472),4,54255 N. Main,Seligman,AZ,86337,4,4025,Yavapai County,35.330479000000004,-112.874609,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
407680,Sentinel Elementary District (4250),4,53802 W US Hwy 80,Dateland,AZ,85333,4,4013,Maricopa County,32.859681,-113.210749,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",407,04025,04025,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
407700,Show Low Unified District  (4393),4,500 W OLD LINDEN RD,SHOW LOW,AZ,85901,4,4017,Navajo County,34.257941,-110.04880200000001,43320,"Show Low, AZ",2,N,N,402,04007,04007,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,75.35,8.67,0.0
407750,Deer Valley Unified District (4246),4,20402 N 15TH AVE,PHOENIX,AZ,85027,4,4013,Maricopa County,33.67122,-112.092273,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04002,04002,2024-2025,21,45.71,0.0,0.0,50.93,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0
407770,Skull Valley Elementary District (4478),4,127 Skull Valley Rd S,Skull Valley,AZ,86338,4,4025,Yavapai County,34.501613,-112.686885,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
407820,Snowflake Unified District (4391),4,682 W SCHOOL BUS LN,SNOWFLAKE,AZ,85937,4,4017,Navajo County,34.505487,-110.090134,43320,"Show Low, AZ",2,N,N,402,04007,04007,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.49,9.51,0.0,0.0
407860,Solomon Elementary District (4222),4,2250 S Stevens Ave,Solomon,AZ,85551,4,4009,Graham County,32.813700000000004,-109.63250000000001,40940,"Safford, AZ",2,N,N,406,04019,04019,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
407890,Somerton Elementary District (4500),4,343 N Carlisle Ave,Somerton,AZ,85350,4,4027,Yuma County,32.599249,-114.71454000000001,49740,"Yuma, AZ",1,N,N,407,04023,04023,2024-2025,31,0.0,0.0,0.0,0.0,0.0,0.0,77.51,0.0,0.0,22.49,0.0,0.0
407920,Sonoita Elementary District (4461),4,23 ELGIN RD,ELGIN,AZ,85611,4,4023,Santa Cruz County,31.657589,-110.60141300000001,35700,"Nogales, AZ",2,536,"Tucson-Nogales, AZ",407,04019,04019,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
408020,St David Unified District (4173),4,70 E PATTON ST,SAINT DAVID,AZ,85630,4,4003,Cochise County,31.905783,-110.2196,43420,"Sierra Vista-Douglas, AZ",1,N,N,406,04019,04019,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
408080,St Johns Unified District (4153),4,450 S 13th W,St Johns,AZ,85936,4,4001,Apache County,34.501219,-109.38462700000001,N,N,0,N,N,402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
408130,Stanfield Elementary District (4451),4,515 S STANFIELD RD,STANFIELD,AZ,85172,4,4021,Pinal County,32.875382,-111.9633,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",402,04016,04016,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
408170,Sunnyside Unified District (4407),4,2238 E GINTER RD,TUCSON,AZ,85706,4,4019,Pima County,32.137352,-110.938174,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04021,04021,2024-2025,11,88.36,0.0,0.0,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408230,Superior Unified School District (4440),4,1500 W PANTHER DR STE 101,SUPERIOR,AZ,85173,4,4021,Pinal County,33.278690000000005,-111.111254,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",402,04007,04007,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
408280,Tanque Verde Unified District (4408),4,2300 N TANQUE VERDE LOOP RD BL,TUCSON,AZ,85749,4,4019,Pima County,32.285740000000004,-110.756335,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04017,04017,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408310,Tempe School District (4258),4,3205 S RURAL RD,TEMPE,AZ,85282,4,4013,Maricopa County,33.394695,-111.92530900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04008,04008,2024-2025,12,7.09,87.57,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408340,Tempe Union High School District (4287),4,500 W GUADALUPE RD,TEMPE,AZ,85283,4,4013,Maricopa County,33.364215,-111.95029400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04012,04012,2024-2025,12,36.93,63.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408410,Thatcher Unified District (4219),4,3490 W MAIN ST,THATCHER,AZ,85552,4,4009,Graham County,32.849463,-109.75865200000001,40940,"Safford, AZ",2,N,N,406,04019,04019,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
408430,Paloma School District (4255),4,38739 W I 8,GILA BEND,AZ,85337,4,4013,Maricopa County,32.92055,-112.88991200000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",407,04023,04023,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
408460,Hillside Elementary District (4482),4,Main Street,Hillside,AZ,86321,4,4025,Yavapai County,34.421427,-112.91578200000001,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
408490,Tolleson Elementary District (4264),4,9401 W GARFIELD ST,TOLLESON,AZ,85353,4,4013,Maricopa County,33.449609,-112.259262,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",407,04022,04022,2024-2025,21,46.61,0.0,0.0,53.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408520,Tolleson Union High School District (4288),4,9801 W VAN BUREN ST,TOLLESON,AZ,85353,4,4013,Maricopa County,33.449897,-112.269389,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",407,04022,04022,2024-2025,21,13.72,0.0,0.0,86.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408550,Toltec School District (4450),4,3315 N TOLTEC RD,ELOY,AZ,85131,4,4021,Pinal County,32.785035,-111.62100400000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",406,04016,04016,2024-2025,31,0.0,0.0,0.0,0.0,0.0,0.0,62.16,0.0,0.0,37.84,0.0,0.0
408600,Tombstone Unified District (4168),4,805 Fremont,Tombstone,AZ,85638,4,4003,Cochise County,31.711759,-110.06194400000001,43420,"Sierra Vista-Douglas, AZ",1,N,N,406,04019,04019,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.98,70.02,0.0
408640,Topock Elementary District (4376),4,5083 Tule Dr,Topock,AZ,86436,4,4015,Mohave County,34.772400000000005,-114.48070000000001,29420,"Lake Havasu City-Kingman, AZ",1,N,N,409,04030,04030,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
408680,Tuba City Unified School District #15 (4197),4,E Fir St,Tuba City,AZ,86045,4,4005,Coconino County,36.138733,-111.235067,22380,"Flagstaff, AZ",1,N,N,402,04006,04006,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.89,0.0,0.0,3.11
408800,Tucson Unified District (4403),4,1010 E 10TH ST,TUCSON,AZ,85719,4,4019,Pima County,32.222211,-110.955887,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04020,04020,2024-2025,11,84.05,0.0,0.0,11.91,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0
408820,Union Elementary District (4277),4,3834 S 91ST AVE,TOLLESON,AZ,85353,4,4013,Maricopa County,33.4108,-112.2565,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04022,04022,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408850,Vail Unified District (4413),4,13801 E. Benson Highway,Vail,AZ,85641,4,4019,Pima County,32.015021000000004,-110.698406,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",406,04019,04019,2024-2025,41,18.14,0.0,0.0,0.0,0.0,0.0,32.15,0.0,0.0,49.71,0.0,0.0
408880,Valentine Elementary District (4380),4,12491 N Byers,Truxton,AZ,86434,4,4015,Mohave County,35.487341,-113.56838800000001,29420,"Lake Havasu City-Kingman, AZ",1,N,N,409,04030,04030,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
408910,Valley Union High School District (4190),4,4088 W JEFFERSON RD,ELFRIDA,AZ,85610,4,4003,Cochise County,31.685904,-109.681695,43420,"Sierra Vista-Douglas, AZ",1,N,N,406,04019,04019,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
409060,Washington Elementary School District (4260),4,4650 W SWEETWATER AVE,GLENDALE,AZ,85304,4,4013,Maricopa County,33.604407,-112.159394,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04027,04027,2024-2025,11,97.36,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409090,Wellton Elementary District (4504),4,29126 E SAN JOSE AVE,WELLTON,AZ,85356,4,4027,Yuma County,32.672384,-114.14142700000001,49740,"Yuma, AZ",1,N,N,409,04025,04025,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
409120,Wenden Elementary District (4512),4,71001 Santa Fe Ave,Wenden,AZ,85357,4,4012,La Paz County,33.824568,-113.54063500000001,N,N,0,N,N,409,04030,04030,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
409160,Whiteriver Unified District (4394),4,963 Chief Avenue,Whiteriver,AZ,85941,4,4017,Navajo County,33.825494,-109.977253,43320,"Show Low, AZ",2,N,N,402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
409190,Wickenburg Unified District (4236),4,101 COCONINO ST,WICKENBURG,AZ,85390,4,4013,Maricopa County,33.968197,-112.728728,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",409,04030,04030,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,24.28,26.14,0.0,49.58,0.0,0.0
409250,Willcox Unified District (4170),4,480 N BISBEE AVE,WILLCOX,AZ,85643,4,4003,Cochise County,32.259141,-109.84182600000001,43420,"Sierra Vista-Douglas, AZ",1,N,N,406,04019,04019,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
409310,Williams Unified District (4193),4,636 S 7TH ST,WILLIAMS,AZ,86046,4,4005,Coconino County,35.24358,-112.19197700000001,22380,"Flagstaff, AZ",1,N,N,402,04007,04007,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
409360,Williamson Valley Elementary School District (4475),4,2970 Centerpointe East Drive,PRESCOTT,AZ,86301,4,4025,Yavapai County,34.628179,-112.41091700000001,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,41,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
409390,Wilson Elementary District (4261),4,3025 E FILLMORE ST,PHOENIX,AZ,85008,4,4013,Maricopa County,33.454591,-112.01620000000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409430,Window Rock Unified District (4154),4,Navajo Rte 12,Fort Defiance,AZ,86504,4,4001,Apache County,35.759008,-109.05345500000001,N,N,0,N,N,402,04006,04006,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
409460,Winslow Unified District (4387),4,800 N APACHE AVE,WINSLOW,AZ,86047,4,4017,Navajo County,35.027656,-110.69257800000001,43320,"Show Low, AZ",2,N,N,402,04006,04006,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
409510,Yarnell Elementary District (4485),4,18912 W HAYS RANCH RD,Peeples Valley,AZ,86332,4,4025,Yavapai County,34.274358,-112.74970300000001,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
409540,Young Elementary District (4213),4,Hwy 288/Baker Ranch Rd,Young,AZ,85554,4,4007,Gila County,34.100728000000004,-110.96540200000001,37740,"Payson, AZ",2,429,"Phoenix-Mesa, AZ",402,04007,04007,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
409570,Yucca Elementary District (4377),4,12261 3rd St,Yucca,AZ,86438,4,4015,Mohave County,34.873186000000004,-114.150907,29420,"Lake Havasu City-Kingman, AZ",1,N,N,409,04030,04030,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
409600,Yuma Elementary District (4499),4,4th Ave and 6th St,Yuma,AZ,85364,4,4027,Yuma County,32.716311000000005,-114.625427,49740,"Yuma, AZ",1,N,N,407,04023,04023,2024-2025,12,0.0,69.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.44,0.69,0.0
409630,Yuma Union High School District (4507),4,3150 S AVENUE A,YUMA,AZ,85364,4,4027,Yuma County,32.671111,-114.63395700000001,49740,"Yuma, AZ",1,N,N,409,04025,04025,2024-2025,12,0.0,50.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.38,0.0,0.0
409731,East Valley Institute of Technology (4516),4,1601 W MAIN ST,MESA,AZ,85201,4,4013,Maricopa County,33.412538,-111.864586,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,68.66,3.51,0.0,1.65,0.0,0.0,0.0,0.0,0.0,26.19,0.0,0.0
409733,Sedona-Oak Creek JUSD #9 (4467),4,221 BREWER RD STE 100,SEDONA,AZ,86336,4,4025,Yavapai County,34.846630000000005,-111.83109700000001,39150,"Prescott Valley-Prescott, AZ",1,N,N,402,04001,04001,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.83,0.0,60.17,0.0,0.0
409734,Arizona Department of Juvenile Corrections (8326),4,1624 W ADAMS ST,PHOENIX,AZ,85007,4,4013,Maricopa County,33.449033,-112.092707,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,11,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
409735,Desert Sage School (1001917),4,3434 E BROADWAY BLVD,TUCSON,AZ,85716,4,4019,Pima County,32.221132000000004,-110.919342,46060,"Tucson, AZ",1,536,"Tucson-Nogales, AZ",407,04021,04021,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409736,Legacy Traditional School-San Tan (1001927),4,1679 W. Empire Blvd,San Tan Valley,AZ,85143,4,4021,Pinal County,33.204552,-111.58441300000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04015,04015,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409737,Archway Classical Academy Trivium West (1001937),4,701 N 44TH ST,PHOENIX,AZ,85008,4,4013,Maricopa County,33.456048,-111.986737,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409738,Arizona Goodwill Education Services (1001949),4,4837 E MCDOWELL RD,PHOENIX,AZ,85008,4,4013,Maricopa County,33.465276,-111.977159,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04008,04008,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409739,Explore Academy - Peoria (1002006),4,17667 N 91ST AVE,PEORIA,AZ,85382,4,4013,Maricopa County,33.643843000000004,-112.25460600000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",408,04028,04028,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409740,Sun Valley Academy - Glendale Inc. (1002008),4,Proposed Location Near 83rd Av,Glendale,AZ,85305,4,4013,Maricopa County,33.37686,-112.11552800000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",403,04011,04011,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409741,Heartwood AZ (1002010),4,207 N MESA DR,MESA,AZ,85201,4,4013,Maricopa County,33.419995,-111.822326,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409742,BASIS Charter Schools Inc. (1002012),4,7975 N. Hayden Rd. Suite B202,Scottsdale,AZ,85258,4,4013,Maricopa County,33.553063,-111.89736900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",401,04004,04004,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409743,Paul Revere Academy Inc. (1002013),4,1601 W MAIN ST,MESA,AZ,85201,4,4013,Maricopa County,33.412538,-111.864586,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409744,Premier Prep Online Academy (1002029),4,459 N Gilbert Rd Suite A-213,Gilbert,AZ,85234,4,4013,Maricopa County,33.358698000000004,-111.788064,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",405,04014,04014,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409745,Arizona Collaborative Learning Partners Inc. (1002079),4,433 N HALL,MESA,AZ,85203,4,4013,Maricopa County,33.42362,-111.79309900000001,38060,"Phoenix-Mesa-Chandler, AZ",1,429,"Phoenix-Mesa, AZ",404,04009,04009,2024-2025,11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
